,target,ids,date,flag,user,TweetText,Clean_TweetText
807955,4,1469108214,Tue Apr 07 05:14:04 PDT 2009,NO_QUERY,itssme2,"@thomasjkeeley dayton ohio tea party held at courthouse square, downtown dayton.  ",thomasjkeeley dayton ohio party held courthouse square downtown dayton
807956,4,1469108232,Tue Apr 07 05:14:05 PDT 2009,NO_QUERY,Skorobeus,@cbackas Welcome to the club! ,cbackas welcome club
807957,4,1469108235,Tue Apr 07 05:14:05 PDT 2009,NO_QUERY,ashleykristine,follow @blueshine09 that's Elise ,follow blueshine elise
807958,4,1469108290,Tue Apr 07 05:14:05 PDT 2009,NO_QUERY,Warlach,"@01000101 @Fulltimecasual is searching for you, I'm sitting on the sea wall in a fedora. ",fulltimecasual searching sitting wall fedora
807959,4,1469108311,Tue Apr 07 05:14:06 PDT 2009,NO_QUERY,martinbean,@bijet Thanks for the follow! ,bijet thanks follow
807960,4,1469108379,Tue Apr 07 05:14:07 PDT 2009,NO_QUERY,msp301,Is now back in my room at Portsmouth ,back room portsmouth
807961,4,1469108435,Tue Apr 07 05:14:08 PDT 2009,NO_QUERY,nik_kee_dee,@thebakeryboy Ooh! Is you across the pond then? ,thebakeryboy across pond
807962,4,1469108443,Tue Apr 07 05:14:08 PDT 2009,NO_QUERY,NickRampage,glu talk was goood!  but my dad is being crap about it...:S stupid assface! &gt;&lt;,talk goood crap stupid assface
807963,4,1469108500,Tue Apr 07 05:14:08 PDT 2009,NO_QUERY,necenzurat,mi-am tras destroyTwitter it looks superb ,tras destroytwitter looks superb
807964,4,1469108513,Tue Apr 07 05:14:09 PDT 2009,NO_QUERY,justrobby,@stephaniekate85 i think your just fine ,stephaniekate think fine
807965,4,1469108575,Tue Apr 07 05:14:09 PDT 2009,NO_QUERY,Azul_Azul,My lil bro woke me up.  then my mom told him to wake me up  Yay to wake up calls!,woke told wake wake calls
807966,4,1469108649,Tue Apr 07 05:14:11 PDT 2009,NO_QUERY,lemonlimesorbet,"has washed her baby aerox, i think a nice scoot in the sunshine would be perfect about now ",washed baby aerox think nice scoot sunshine would perfect
807967,4,1469108735,Tue Apr 07 05:14:12 PDT 2009,NO_QUERY,ilovepie,"i find alot of ratatat stuff samey samey, but this stands out for me, love it  ? http://blip.fm/~3xe75",find alot ratatat stuff samey samey stands love
807968,4,1469108794,Tue Apr 07 05:14:12 PDT 2009,NO_QUERY,APES,@Floris Thanks Dinggggggg &lt;3 ... Have a wonderful Tuesday ,floris thanks dinggggggg wonderful tuesday
807969,4,1469108800,Tue Apr 07 05:14:13 PDT 2009,NO_QUERY,Bubbelz,i can't wait to go shopping with my best friend!!!!!!  2 hours!!!! YAY!,wait shopping best friend hours
807970,4,1469108802,Tue Apr 07 05:14:14 PDT 2009,NO_QUERY,NuNuWako,"I have the best friends... Jenny, you made my day and always do ",best friends jenny made always
807971,4,1469108863,Tue Apr 07 05:14:13 PDT 2009,NO_QUERY,jivameuk,@indieknits YAY! fanks ,indieknits fanks
807972,4,1469108868,Tue Apr 07 05:14:13 PDT 2009,NO_QUERY,harutyun_dr,Eating krakers remembering that fast food is pooo ,eating krakers remembering fast food pooo
807973,4,1469108915,Tue Apr 07 05:14:15 PDT 2009,NO_QUERY,CraHan,Maybe it's time to start planning that photography BBQ I've been thinking about ,maybe time start planning photography thinking
807974,4,1469109256,Tue Apr 07 05:14:20 PDT 2009,NO_QUERY,klea94,@haylie_duff fine thanks sorry 4 late replay!! what are u doing...i'm going to do SHOPPING!!!! i love it!!!! love u  xoxo,haylie duff fine thanks sorry late replay going shopping love love xoxo
807975,4,1469109372,Tue Apr 07 05:14:21 PDT 2009,NO_QUERY,carolletta,oh! no! please matt save it! ,please matt save
807976,4,1469109401,Tue Apr 07 05:14:21 PDT 2009,NO_QUERY,ronicadesign,Up super early this morning. Been up a few hrs. now w/the hubby on his first day at the new internship ,super early morning hubby first internship
807977,4,1469109430,Tue Apr 07 05:14:22 PDT 2009,NO_QUERY,John5days,just finland my lunch and my first tweet of the day ,finland lunch first tweet
807978,4,1469109449,Tue Apr 07 05:14:23 PDT 2009,NO_QUERY,Tobessence,"Happy Birthday to my Grandpa.  He has 3 cats, but I still love him. ",happy birthday grandpa cats still love
807979,4,1469109479,Tue Apr 07 05:14:22 PDT 2009,NO_QUERY,nicolegrice,is off to OB clinical. Hopefully I get the c-section patient! ,clinical hopefully section patient
807980,4,1469109490,Tue Apr 07 05:14:23 PDT 2009,NO_QUERY,tanvicente,"@thalesbrandi uipiii, e lï¿½ vou eu... brigadu ",thalesbrandi uipiii brigadu
807981,4,1469109518,Tue Apr 07 05:14:24 PDT 2009,NO_QUERY,rachelreuben,@justinlevy So helpful! I especially like &quot;be extra careful not to light the towel or yourself on fire.&quot;  Thanks!,justinlevy helpful especially like quot extra careful light towel fire quot thanks
807982,4,1469109520,Tue Apr 07 05:14:24 PDT 2009,NO_QUERY,best_cssvault,New Design Added to the gallery : http://www.bestcssvault.com/rich-mcnabb-interactive-web-designer/ keep submitting ,design added gallery keep submitting
807983,4,1469109522,Tue Apr 07 05:14:24 PDT 2009,NO_QUERY,ShannMurdoch,www.youtube.com/user/shannonmurdoch good times. watch itt  about to hit the hay,youtube user shannonmurdoch good times watch
807984,4,1469109554,Tue Apr 07 05:14:25 PDT 2009,NO_QUERY,moneymatters,Woohoo!  I won the Free Money Finance March Madness tournament by two votes!  I guess getting my in-laws to vote WAS a good idea! ,woohoo free money finance march madness tournament votes guess getting laws vote good idea
807985,4,1469109591,Tue Apr 07 05:14:25 PDT 2009,NO_QUERY,Idjd,"@julennanewbanks Aww sorry you had the mishap. How's your recovery going? Have a good day, J. ",julennanewbanks sorry mishap recovery going good
807986,4,1469109631,Tue Apr 07 05:14:25 PDT 2009,NO_QUERY,xlad,@kissandmakeupuk heres a virtual one - not as tasty but far easier on the hips. nice to tweet you btw ,kissandmakeupuk heres virtual tasty easier hips nice tweet
807987,4,1469109665,Tue Apr 07 05:14:26 PDT 2009,NO_QUERY,perthtones,@mhequalities cool. We just had Welsh NHS Dr Alun Jones in Perth on rsrch into patient shame. Happy to share audio when kids r fed etc. ,mhequalities cool welsh alun jones perth rsrch patient shame happy share audio kids
807988,4,1469109740,Tue Apr 07 05:14:27 PDT 2009,NO_QUERY,brooketaron,@joyjewell at the time it was more $. But probably now that mine is booked it will be less  always happens that way,joyjewell time probably mine booked less always happens
807989,4,1469109766,Tue Apr 07 05:14:28 PDT 2009,NO_QUERY,firebirdhouse,"@totzhatz she lives in Denver, but is coming to IL in a month or two and we're headed there to see her ",totzhatz lives denver coming month headed
807990,4,1469109923,Tue Apr 07 05:14:29 PDT 2009,NO_QUERY,nightfalldotnet,"Fresh strawberries, blackberries, and a chicken biscuit for breakfast.  Work is going well.  Life is good!  ",fresh strawberries blackberries chicken biscuit breakfast work going well life good
807991,4,1469109931,Tue Apr 07 05:14:29 PDT 2009,NO_QUERY,tealtania34,Finish almost everything......so  Can't wait 4 2morrow......gotta look pretty!,finish almost everything wait morrow look pretty
807992,4,1469109968,Tue Apr 07 05:14:30 PDT 2009,NO_QUERY,davidpcrawford,@myhelvetica Thanks buddy ,myhelvetica thanks buddy
807993,4,1469109993,Tue Apr 07 05:14:30 PDT 2009,NO_QUERY,EsmaaSelf,@iRestaurant re twitter'd @DunkinDonuts for cold Altanta: suggest ya negotiate deal in which calories are left in cyber space! ,irestaurant twitter dunkindonuts cold altanta suggest negotiate deal calories left cyber space
807994,4,1469110034,Tue Apr 07 05:14:31 PDT 2009,NO_QUERY,ArielChloe,@thebleachworks What kind of new toys?  very anxious to hear your beautiful voice on the new song!its ridiculous how amazing your voice is,thebleachworks kind toys anxious hear beautiful voice song ridiculous amazing voice
807995,4,1469110040,Tue Apr 07 05:14:32 PDT 2009,NO_QUERY,NomadsKitten,@Todderm good morning todder!! Look I'm tweeting. ,todderm good morning todder look tweeting
807996,4,1469110045,Tue Apr 07 05:14:31 PDT 2009,NO_QUERY,stopsmokingtip,too many late nights are catching up with me...need to go to bed! Good night Twitterers ,many late nights catching need good night twitterers
807997,4,1469110057,Tue Apr 07 05:14:31 PDT 2009,NO_QUERY,forxxnever,"oh my god i slept horrible, the dorms are so hot blarghuberhudsf;df. luckily i have pumpkin apple walnut muffins to make me better ",slept horrible dorms blarghuberhudsf luckily pumpkin apple walnut muffins make better
807998,4,1469110069,Tue Apr 07 05:14:31 PDT 2009,NO_QUERY,Silentending,is about to what a doco with the boy on vampirism...woohoo.. ,doco vampirism woohoo
807999,4,1469110077,Tue Apr 07 05:14:32 PDT 2009,NO_QUERY,RuthieLive,@jojova i have to wait until I get to Lazboy- my 2nd home to get the java  if in New York in Syracuse it's pick a pair...ask for Ruthie,jojova wait lazboy home java york syracuse pick pair ruthie
808000,4,1469110138,Tue Apr 07 05:14:33 PDT 2009,NO_QUERY,dressjunkie,@carolinezcraftz ty  Its a lovely palette but tbh I don't think the pay off is quite as great as some of their other signature palettes,carolinezcraftz lovely palette think quite great signature palettes
808001,4,1469110147,Tue Apr 07 05:14:34 PDT 2009,NO_QUERY,RichardSkype,"at work , getting a twitter account ",work getting twitter account
808002,4,1469110321,Tue Apr 07 05:14:36 PDT 2009,NO_QUERY,fonix,"Chillin' at Logan Airport, awaiting my flight to Cincy. We beat the traffic coming in, and now I'm charging my iPhone. ",chillin logan airport awaiting flight cincy beat traffic coming charging iphone
808003,4,1469110558,Tue Apr 07 05:14:39 PDT 2009,NO_QUERY,savestheday91,"@MH0861 I wish you a good year of being 24  It has been mediocre for me, but I know you will make the best of it! ",wish good year mediocre know make best
808004,4,1469110671,Tue Apr 07 05:14:41 PDT 2009,NO_QUERY,patpalmer,On the way to work... ,work
808005,4,1469110677,Tue Apr 07 05:14:41 PDT 2009,NO_QUERY,joannayoung,"Lunchtime.. then out all afternoon &amp; evening.  Will be back tomorrow - meantime, enjoy your day ",lunchtime afternoon evening back tomorrow meantime enjoy
808006,4,1469110700,Tue Apr 07 05:14:41 PDT 2009,NO_QUERY,MaryWebbJones,"@GStuedler You don't like his glasses? Give it a while longer, they will grow on you. ",gstuedler like glasses give longer grow
808007,4,1469110725,Tue Apr 07 05:14:42 PDT 2009,NO_QUERY,Lozrun,Off to make a YouTube video in the park ,make youtube video park
808008,4,1469110729,Tue Apr 07 05:14:43 PDT 2009,NO_QUERY,Prajmo,chillin @ home watching pdid on ellen ! ,chillin home watching pdid ellen
808009,4,1469110749,Tue Apr 07 05:14:42 PDT 2009,NO_QUERY,amysav83,@marleyuk aaaawwwww  i taught her well then,marleyuk aaaawwwww taught well
808010,4,1469110760,Tue Apr 07 05:14:43 PDT 2009,NO_QUERY,teleken,Free indie label sampler records at Amazon?  You gotta be kidding me.  ,free indie label sampler records amazon kidding
808011,4,1469110766,Tue Apr 07 05:14:42 PDT 2009,NO_QUERY,TomLast,Sitting in cineworld awaiting Monsters vs Aliens in 3d. Got my specs on in anticipation. ,sitting cineworld awaiting monsters aliens specs anticipation
808012,4,1469110784,Tue Apr 07 05:14:42 PDT 2009,NO_QUERY,TKidArtist,"@BaybeeT Late reply i've not been on this properly in abit, you cool tho mate? ",baybeet late reply properly abit cool mate
808013,4,1469110786,Tue Apr 07 05:14:42 PDT 2009,NO_QUERY,yvonnert,@da_ewok  if you have  2 golden retrievers you  can never ever be bored ,ewok golden retrievers never ever bored
808014,4,1469110793,Tue Apr 07 05:14:43 PDT 2009,NO_QUERY,PalmettoKell,It's too cold to play tennis. Therefore I should not have to be at work.  That's my feelings on the topic.,cold play tennis therefore work feelings topic
808015,4,1469110830,Tue Apr 07 05:14:43 PDT 2009,NO_QUERY,treelight,@psandalio it's ok! totally diff biz plan. unless you want to do a viet truck now... ,psandalio totally diff plan unless want viet truck
808016,4,1469110884,Tue Apr 07 05:14:44 PDT 2009,NO_QUERY,mikefoong,@31o5 yeah I hope I can make it too.. ,yeah hope make
808017,4,1469110906,Tue Apr 07 05:14:45 PDT 2009,NO_QUERY,tallensharp,Today is a research day...developing a questionnaire guide and then the interviewing begins! ,today research developing questionnaire guide interviewing begins
808018,4,1469110920,Tue Apr 07 05:14:46 PDT 2009,NO_QUERY,prmack,"@neil_pie_PHP all sent duke!, thanks ",neil sent duke thanks
808019,4,1469110976,Tue Apr 07 05:14:46 PDT 2009,NO_QUERY,VeganCity,@dcvegan thanks... looks like I may be heading into the city tomorrow.  ,dcvegan thanks looks like heading city tomorrow
808020,4,1469111051,Tue Apr 07 05:14:46 PDT 2009,NO_QUERY,hesofamous,@BLKMGK its all good  its a distant cuzzin,blkmgk good distant cuzzin
808021,4,1469111162,Tue Apr 07 05:14:48 PDT 2009,NO_QUERY,viper400a,hey!!! ,
808022,4,1469111250,Tue Apr 07 05:14:49 PDT 2009,NO_QUERY,alexwoodcreates,"@jemimah_knight loved the podcast, thank you ",jemimah knight loved podcast thank
808023,4,1469111253,Tue Apr 07 05:14:49 PDT 2009,NO_QUERY,DesignNerdNikki,"I wanna thank everyone who helped me get to 650 followers! Thanks guys, you rock! ",thank everyone helped followers thanks guys rock
808024,4,1469111256,Tue Apr 07 05:14:49 PDT 2009,NO_QUERY,nikkiclifton,"@michaelgrainger i'm running in &quot;the big peach 5k&quot; here in atl on may 6th   i do 2 races a yr- 1 in spring, 1 in fall.",michaelgrainger running quot peach quot races spring fall
808025,4,1469111287,Tue Apr 07 05:14:50 PDT 2009,NO_QUERY,tomdrago,@dandrago Thanks!  Same to you... ,dandrago thanks
808026,4,1469111348,Tue Apr 07 05:14:51 PDT 2009,NO_QUERY,lindseyshafer,Exiled the tweetdeck - about to enjoy some fresh fruit ,exiled tweetdeck enjoy fresh fruit
808027,4,1469111360,Tue Apr 07 05:14:51 PDT 2009,NO_QUERY,TakeAWish,"@MH0861 I wish you a good year of being 24  It has been mediocre for me, but I know you will make the best of .. http://tinyurl.com/d8ofb2",wish good year mediocre know make best
808028,4,1469111378,Tue Apr 07 05:14:51 PDT 2009,NO_QUERY,abhishekprasad,Adolf Hitler had Vista Problems too ..   http://bit.ly/IHUOf,adolf hitler vista problems
808029,4,1469111421,Tue Apr 07 05:14:52 PDT 2009,NO_QUERY,stephumblybee,Yet another 8 am...thankfully not doing anything but watching other people speak ,another thankfully anything watching people speak
808030,4,1469111430,Tue Apr 07 05:14:52 PDT 2009,NO_QUERY,missmichellezta,is new to this whole twitter thing but thinks she's gonna like it ,whole twitter thing thinks like
808031,4,1469111448,Tue Apr 07 05:14:53 PDT 2009,NO_QUERY,DionnyF,likes Chilly mornings ,likes chilly mornings
808032,4,1469111506,Tue Apr 07 05:14:54 PDT 2009,NO_QUERY,MeliFresh,"The best part of waking up, is Folgers in your cup!!!  good morning everyone! have a great day!",best part waking folgers good morning everyone great
808033,4,1469111672,Tue Apr 07 05:14:56 PDT 2009,NO_QUERY,xxJadeyyxx,birthday 2moz  luke wished me happy birthday hahahaha ,birthday luke wished happy birthday hahahaha
808034,4,1469111676,Tue Apr 07 05:14:57 PDT 2009,NO_QUERY,Nickeyh,@gardenorganic I will certainly comment on your blog re asparagus  ,gardenorganic certainly comment blog asparagus
808035,4,1469111727,Tue Apr 07 05:14:57 PDT 2009,NO_QUERY,melissa_johnson,Leaving for Florida today...back on Friday. ,leaving florida today back friday
808036,4,1469111794,Tue Apr 07 05:14:58 PDT 2009,NO_QUERY,omgsophiee,annoying people by dancing is always fun ,annoying people dancing always
808037,4,1469129113,Tue Apr 07 05:19:00 PDT 2009,NO_QUERY,Simdogga,"Watching the Tuesday night chick flick, and enjoying it ",watching tuesday night chick flick enjoying
808038,4,1469129122,Tue Apr 07 05:19:00 PDT 2009,NO_QUERY,Jinxie_G,@BruceBrownNC WOOT! Have a good meeting! ,brucebrownnc woot good meeting
808039,4,1469129173,Tue Apr 07 05:19:01 PDT 2009,NO_QUERY,mcflyfanatic89,@tommcfly hi tom! im a loser from america thats been following McFly's music ever since i saw just my luck ,tommcfly loser america thats following mcfly music ever since luck
808040,4,1469129192,Tue Apr 07 05:19:02 PDT 2009,NO_QUERY,stefanalund,when will we see the first Twitter-phone? Remember where you heard it first ,first twitter phone remember heard first
808041,4,1469129224,Tue Apr 07 05:19:02 PDT 2009,NO_QUERY,mcailaorees,@Piers_the_First Your show's on Easter Monday? Is that AM or FM? Will tune in. ,piers first show easter monday tune
808042,4,1469129251,Tue Apr 07 05:19:03 PDT 2009,NO_QUERY,douglaselder,Sweet! Bobby bishops new songs are up on itunes.  i got to sing on a couple tracks. That was fun. ,sweet bobby bishops songs itunes sing couple tracks
808043,4,1469129270,Tue Apr 07 05:19:03 PDT 2009,NO_QUERY,vasanthgvk,@balaarjunan @vasanthgvk @vkhater @anand_iyer @KevalPrabhu : Would love to reserve boost/setter position ,balaarjunan vasanthgvk vkhater anand iyer kevalprabhu would love reserve boost setter position
808044,4,1469129298,Tue Apr 07 05:19:04 PDT 2009,NO_QUERY,shruticute,@dharshana Hi! How are you doing today? Today I din't skip any of my meals  Shruti=good girl ,dharshana today today skip meals shruti good girl
808045,4,1469129328,Tue Apr 07 05:19:04 PDT 2009,NO_QUERY,hubbit,@sldownard Just bring a song in your heart and the endurance to be up late singing Tom Lehrer during the seder meal ,sldownard bring song heart endurance late singing lehrer seder meal
808046,4,1469129387,Tue Apr 07 05:19:04 PDT 2009,NO_QUERY,liXma,#mw2 and slugger u gotta keep us informed haha and i am saying this on behalf of all wen i say WE CAN'T WAIT FOR IT TO COME OUT!!!!  ,slugger keep informed haha saying behalf wait come
808047,4,1469129464,Tue Apr 07 05:19:05 PDT 2009,NO_QUERY,ricozhang,"we made you - em is my fav song now  and fav vid atm, em is back ",made song back
808048,4,1469129592,Tue Apr 07 05:19:07 PDT 2009,NO_QUERY,LoveCaps21,Just out of bed on my day off. Caps play tonight....should be able to whip ATL again with no problems.  ,caps play tonight able whip problems
808049,4,1469129595,Tue Apr 07 05:19:07 PDT 2009,NO_QUERY,isadonato,@Pri_stanzione You are a JO...you know ,stanzione know
808050,4,1469129608,Tue Apr 07 05:19:07 PDT 2009,NO_QUERY,amazingruth101,http://twitpic.com/2ybo7 - thats me. i got bored. ,thats bored
808051,4,1469129624,Tue Apr 07 05:19:08 PDT 2009,NO_QUERY,jesterba,@mommy23monkeys thanks for the great review of our Green Little Green!  Glad it's working for you ,mommy monkeys thanks great review green little green glad working
808052,4,1469129659,Tue Apr 07 05:19:08 PDT 2009,NO_QUERY,jasonsalas,"@edomeetsworld classic edo-ism. And of course, I see on facebook no one gets it. Welcome to MY world. ",edomeetsworld classic course facebook gets welcome world
808053,4,1469129718,Tue Apr 07 05:19:08 PDT 2009,NO_QUERY,rdy2freefall,Omg Miley cyrus just said on good morning America that she wakes up at five to read her bible LMFAO anyone else smell bullshit? ,miley cyrus said good morning america wakes five read bible lmfao anyone else smell bullshit
808054,4,1469129790,Tue Apr 07 05:19:10 PDT 2009,NO_QUERY,MultiMatt,Started off the first day of my 44th year riding the HealthRider for 30 minutes. It's going to be a good day! Birthday lunch AND dinner! ,started first year riding healthrider minutes going good birthday lunch dinner
808055,4,1469129793,Tue Apr 07 05:19:09 PDT 2009,NO_QUERY,randymatheson,Listening to Elvis Costello's 1980 album 'Armed Forces' this morning... forgot how good it was ,listening elvis costello album armed forces morning forgot good
808056,4,1469129806,Tue Apr 07 05:19:09 PDT 2009,NO_QUERY,ThirstyBear,"@energizr &quot;watching sunshine&quot; - no, no - that's the *window*....you TV is over there! ",energizr quot watching sunshine quot window
808057,4,1469129828,Tue Apr 07 05:19:10 PDT 2009,NO_QUERY,sarahstanley,"@BiasedGirl ooooh, coaching football?!! that sounds AWESOME!! what age group? and teaparty? sounds fab woohoo!! ",biasedgirl ooooh coaching football sounds awesome group teaparty sounds woohoo
808058,4,1469129851,Tue Apr 07 05:19:11 PDT 2009,NO_QUERY,sethsinternet,"having to search for a long-sleeve shit, this is strange ",search long sleeve shit strange
808059,4,1469129853,Tue Apr 07 05:19:11 PDT 2009,NO_QUERY,4everequine,Having a nice cup of newly brewed Serena coffee ,nice newly brewed serena coffee
808060,4,1469129875,Tue Apr 07 05:19:10 PDT 2009,NO_QUERY,mark_r,"@Suspiremedia Sorry about that - all should be good now. Any problems, dm me ",suspiremedia sorry good problems
808061,4,1469129977,Tue Apr 07 05:19:12 PDT 2009,NO_QUERY,Codepope,@dhmorton Tis a mystery.... I'm hoping for a mini-displayport to displayport cable ,dhmorton mystery hoping mini displayport displayport cable
808062,4,1469130010,Tue Apr 07 05:19:12 PDT 2009,NO_QUERY,PaulaMacKay,"@jopearcephoto Ah yes, have seen one in a pic once, fabulous cats. She's beautiful, serious wee face and amazing eyes ",jopearcephoto seen fabulous cats beautiful serious face amazing eyes
808063,4,1469130065,Tue Apr 07 05:19:13 PDT 2009,NO_QUERY,MarkBilly,but it seems fine now ,seems fine
808064,4,1469130083,Tue Apr 07 05:19:14 PDT 2009,NO_QUERY,KissimmeePools,@Kaz_C ..TC gave me the picture. ...It's probably her girlfriend. You just don't know what your other half is up to these days ,gave picture probably girlfriend know half days
808065,4,1469130087,Tue Apr 07 05:19:15 PDT 2009,NO_QUERY,KatLStreet,@travelrn Are you on ISCA BBS? ,travelrn isca
808066,4,1469130095,Tue Apr 07 05:19:14 PDT 2009,NO_QUERY,cris09,watching Camp Rock! ,watching camp rock
808067,4,1469130098,Tue Apr 07 05:19:15 PDT 2009,NO_QUERY,pemc,"http://www.youtube.com/watch?v=5qYQrFKYFtU&amp;feature=related superb comic acting - took me back, did that! ",superb comic acting took back
808068,4,1469130131,Tue Apr 07 05:19:14 PDT 2009,NO_QUERY,KaylaaBabyy,getting dolled up for school...picture day today ,getting dolled school picture today
808069,4,1469130139,Tue Apr 07 05:19:15 PDT 2009,NO_QUERY,RLFloyd,"Aha! I figured it out. Man, I do a good job of confusing myself. Nevermind... Nothing to see here. ",figured good confusing nevermind nothing
808070,4,1469130183,Tue Apr 07 05:19:15 PDT 2009,NO_QUERY,fullbirdmusic,"@hethfen then let me know and I can preface your contact with them and recommend you if you like  not that you need it, but you know... ",hethfen know preface contact recommend like need know
808071,4,1469130190,Tue Apr 07 05:19:15 PDT 2009,NO_QUERY,musicslu,"@ossia, great post! i'll return the favor.  btw, your design skills are slick...very vimeo/twitter ",ossia great post return favor design skills slick vimeo twitter
808072,4,1469130282,Tue Apr 07 05:19:17 PDT 2009,NO_QUERY,ArikaL,@JoeMcIntyre Let's Get This!!!!!  Welcome to Twitter!,joemcintyre welcome twitter
808073,4,1469130334,Tue Apr 07 05:19:18 PDT 2009,NO_QUERY,CarlKnibbs,If you are reading this. Shouldn't you be doing some work ,reading work
808074,4,1469130336,Tue Apr 07 05:19:18 PDT 2009,NO_QUERY,cklovewinter,@drish29 no prob  i'm good too. about to go out with a friend to the pool ,drish prob good friend pool
808075,4,1469130437,Tue Apr 07 05:19:19 PDT 2009,NO_QUERY,mrnels,Nothing like coming back to work after being sick. So much to catch up on! @oniisan608 you shave? wow! ,nothing like coming back work sick much catch oniisan shave
808076,4,1469130505,Tue Apr 07 05:19:20 PDT 2009,NO_QUERY,eveforhermcr_xx,@MissxMarisa Yess same here. I sleep from around 3am till 10am I call that my nap. All I need for a days enegry ,missxmarisa yess sleep around till call need days enegry
808077,4,1469130599,Tue Apr 07 05:19:22 PDT 2009,NO_QUERY,foreverabsent,exams are done for now   now to do nothing for the next two weeks,exams done nothing next weeks
808078,4,1469130643,Tue Apr 07 05:19:23 PDT 2009,NO_QUERY,ia_teacher,Off to work. I get observed by my Asst. Principal today.  Time for my evaluation.    Hope it goes well...,work observed asst principal today time evaluation hope goes well
808079,4,1469130696,Tue Apr 07 05:19:23 PDT 2009,NO_QUERY,tinkishstar,buenas dias amigas! hopefully twitter is feeling better today and we won't see too much of the fail whale!!! HAPPY TUESDAY ,buenas dias amigas hopefully twitter feeling better today much fail whale happy tuesday
808080,4,1469130830,Tue Apr 07 05:19:24 PDT 2009,NO_QUERY,knikkolette,@amous got a lot to do today... will try to squeeze in some painting too ,amous today squeeze painting
808081,4,1469130874,Tue Apr 07 05:19:25 PDT 2009,NO_QUERY,Christy335,@blackink12 It would be nice to see an update once in a while.  ,blackink would nice update
808082,4,1469130932,Tue Apr 07 05:19:26 PDT 2009,NO_QUERY,m0po,"@hollieleanne tv show  fromt he creator of buffy, firefly and angel!",hollieleanne show fromt creator buffy firefly angel
808083,4,1469130937,Tue Apr 07 05:19:27 PDT 2009,NO_QUERY,KarenTweet,"@guykawasaki ah yes I remember now, I thought as much. ",guykawasaki remember thought much
808084,4,1469130938,Tue Apr 07 05:19:26 PDT 2009,NO_QUERY,hkk0405,Yay for an 84 on my management test!! ,management test
808085,4,1469130962,Tue Apr 07 05:19:25 PDT 2009,NO_QUERY,MissxMarisa,@Tsarnick You best know it! Life On The Murder Scene ,tsarnick best know life murder scene
808086,4,1469130970,Tue Apr 07 05:19:26 PDT 2009,NO_QUERY,PaigeeDowlingg,http://twitpic.com/2yboq - my new puppy jess ,puppy jess
808087,4,1469131016,Tue Apr 07 05:19:28 PDT 2009,NO_QUERY,philiplaureano,"@sidarok No, I'll send it to anyone who asks for it. Want a copy? ",sidarok send anyone asks want copy
808088,4,1469131036,Tue Apr 07 05:19:28 PDT 2009,NO_QUERY,Fatgadget,@gadgetlite I know LOL ,gadgetlite know
808089,4,1469131040,Tue Apr 07 05:19:28 PDT 2009,NO_QUERY,larissapereira,"after a good night sleeping, i'm in my work recording the meeting again...  God bless all in this new day or in your night my twitters!",good night sleeping work recording meeting bless night twitters
808090,4,1469131051,Tue Apr 07 05:19:28 PDT 2009,NO_QUERY,leechunsa,@vicvickyrox : What movie? ,vicvickyrox movie
808091,4,1469131178,Tue Apr 07 05:19:29 PDT 2009,NO_QUERY,Sarge667,Really looking forward to the Red Dwarf Weekend!!! WOOT!!!! ,really looking forward dwarf weekend woot
808092,4,1469131201,Tue Apr 07 05:19:30 PDT 2009,NO_QUERY,iheartthatdance,"@weegingerbean So you are ECR, where do you go?? I must've totally seen you dance @ O's, I was there being a slacker spectator ",weegingerbean must totally seen dance slacker spectator
808093,4,1469131324,Tue Apr 07 05:19:31 PDT 2009,NO_QUERY,GreasyJ,just hit page 20 of his story ,page story
808094,4,1469131335,Tue Apr 07 05:19:32 PDT 2009,NO_QUERY,Jimisontweeter,@fictionals your nose is clogged? use a plunger then ,fictionals nose clogged plunger
808095,4,1469131340,Tue Apr 07 05:19:32 PDT 2009,NO_QUERY,RuthieLive,jeepers creepers...were did we get all these peepers  a song for all of us!,jeepers creepers peepers song
808096,4,1469131401,Tue Apr 07 05:19:33 PDT 2009,NO_QUERY,chaucee,going to class but not feeling too good.  then heading home for the surprise! i love surprises ,going class feeling good heading home surprise love surprises
808097,4,1469131423,Tue Apr 07 05:19:34 PDT 2009,NO_QUERY,moviegrrl,"@chuckdarw1n she is, and she's lovely ",chuckdarw lovely
808098,4,1469131520,Tue Apr 07 05:19:34 PDT 2009,NO_QUERY,theta1138,ran into Alaina on the T.  Great way to start the morning.  ,alaina great start morning
808099,4,1469131556,Tue Apr 07 05:19:35 PDT 2009,NO_QUERY,rob_mccaffrey,49F with 25mph winds in April? I think I need to get a refund from the state of Florida.  ,winds april think need refund state florida
808100,4,1469131614,Tue Apr 07 05:19:36 PDT 2009,NO_QUERY,chasnb,@YourSeth Driving! ,yourseth driving
808101,4,1469131683,Tue Apr 07 05:19:38 PDT 2009,NO_QUERY,jswching,"@TheRemote Haha, you are from AMS, my hubby is Dutch ",theremote haha hubby dutch
808102,4,1469131707,Tue Apr 07 05:19:37 PDT 2009,NO_QUERY,Glarawen,"@Rebsie Btw, the bunny is hatching like crazy. ",rebsie bunny hatching like crazy
808103,4,1469131800,Tue Apr 07 05:19:38 PDT 2009,NO_QUERY,david973,@summergirl38 Looks like you're having the same problem I am.  ,summergirl looks like problem
